% t	duxdy_a (bottom)	duxdy_b (top)
1000.000000	6.892160	-8.017460
1001.000000	6.962470	-8.063870
1002.000000	7.048180	-8.110730
1003.000000	7.143390	-8.136740
1004.000000	7.229300	-8.162840
1005.000000	7.285620	-8.191310
1006.000000	7.316550	-8.200640
1007.000000	7.338250	-8.189390
1008.000000	7.369390	-8.196090
1009.000000	7.396380	-8.233140
1010.000000	7.435390	-8.217720
1011.000000	7.491090	-8.174180
1012.000000	7.551640	-8.143910
1013.000000	7.633950	-8.131760
1014.000000	7.670810	-8.103700
1015.000000	7.701100	-8.039860
1016.000000	7.723330	-7.958820
1017.000000	7.713880	-7.893210
1018.000000	7.672180	-7.849160
1019.000000	7.624270	-7.823480
1020.000000	7.599780	-7.783400
1021.000000	7.601520	-7.725460
1022.000000	7.592180	-7.653190
1023.000000	7.550770	-7.584280
1024.000000	7.524230	-7.520930
1025.000000	7.500080	-7.450000
1026.000000	7.435380	-7.370690
1027.000000	7.375400	-7.280500
1028.000000	7.324980	-7.194050
1029.000000	7.328440	-7.122290
1030.000000	7.393970	-7.076360
1031.000000	7.442590	-7.054700
1032.000000	7.440470	-7.041820
1033.000000	7.429190	-7.033490
1034.000000	7.395460	-7.037720
1035.000000	7.365910	-7.032140
1036.000000	7.383800	-7.015050
1037.000000	7.425960	-7.003360
1038.000000	7.440940	-6.995250
1039.000000	7.404890	-6.964100
1040.000000	7.375890	-6.914820
1041.000000	7.367430	-6.862940
1042.000000	7.389600	-6.817970
1043.000000	7.424730	-6.800700
1044.000000	7.459850	-6.810570
1045.000000	7.489120	-6.841370
1046.000000	7.523150	-6.906160
1047.000000	7.559550	-6.977090
1048.000000	7.578170	-7.038160
1049.000000	7.567870	-7.124130
1050.000000	7.561450	-7.217550
1051.000000	7.602960	-7.282600
1052.000000	7.646660	-7.328740
1053.000000	7.647480	-7.378730
1054.000000	7.598470	-7.436660
1055.000000	7.565340	-7.477740
1056.000000	7.558090	-7.508090
1057.000000	7.560390	-7.564830
1058.000000	7.565270	-7.606950
1059.000000	7.554900	-7.578010
1060.000000	7.552470	-7.537560
1061.000000	7.571870	-7.529670
1062.000000	7.588330	-7.532500
1063.000000	7.572690	-7.536380
1064.000000	7.546180	-7.574510
1065.000000	7.515950	-7.612410
1066.000000	7.484920	-7.607000
1067.000000	7.478520	-7.561180
1068.000000	7.480200	-7.495960
1069.000000	7.487670	-7.434790
1070.000000	7.491650	-7.380410
1071.000000	7.511760	-7.332780
1072.000000	7.556550	-7.295440
1073.000000	7.581890	-7.286080
1074.000000	7.600780	-7.290460
1075.000000	7.627230	-7.316610
1076.000000	7.632530	-7.357300
1077.000000	7.612070	-7.370200
1078.000000	7.613630	-7.347390
1079.000000	7.623630	-7.323610
1080.000000	7.628650	-7.302640
1081.000000	7.641780	-7.276870
1082.000000	7.660620	-7.276040
1083.000000	7.663890	-7.282230
1084.000000	7.656390	-7.255930
1085.000000	7.636490	-7.233580
1086.000000	7.588240	-7.229810
1087.000000	7.539910	-7.236240
1088.000000	7.519980	-7.239100
1089.000000	7.519140	-7.226030
1090.000000	7.503690	-7.217320
1091.000000	7.511820	-7.228950
1092.000000	7.569790	-7.257200
1093.000000	7.622640	-7.303360
1094.000000	7.662000	-7.347880
1095.000000	7.684510	-7.370610
1096.000000	7.679810	-7.394930
1097.000000	7.687610	-7.407540
1098.000000	7.712530	-7.397890
1099.000000	7.706480	-7.382570
1100.000000	7.662660	-7.376600
1101.000000	7.582660	-7.373500
1102.000000	7.502450	-7.374690
1103.000000	7.458280	-7.373340
1104.000000	7.447530	-7.362810
1105.000000	7.455540	-7.351490
1106.000000	7.482880	-7.350070
1107.000000	7.503260	-7.370620
1108.000000	7.495260	-7.391060
1109.000000	7.467240	-7.418480
1110.000000	7.426100	-7.448930
1111.000000	7.361370	-7.445300
1112.000000	7.290380	-7.438220
1113.000000	7.240710	-7.438490
1114.000000	7.213600	-7.435640
1115.000000	7.198300	-7.451850
1116.000000	7.185250	-7.459850
1117.000000	7.165130	-7.458090
1118.000000	7.151670	-7.455370
1119.000000	7.140920	-7.458800
1120.000000	7.128490	-7.462220
1121.000000	7.145210	-7.457790
1122.000000	7.171970	-7.447330
1123.000000	7.179540	-7.453730
1124.000000	7.172490	-7.479910
1125.000000	7.211600	-7.511630
1126.000000	7.294430	-7.529180
1127.000000	7.360030	-7.550540
1128.000000	7.394160	-7.595000
1129.000000	7.405870	-7.660440
1130.000000	7.387540	-7.711300
1131.000000	7.338400	-7.734150
1132.000000	7.280640	-7.748570
1133.000000	7.220270	-7.790000
1134.000000	7.149310	-7.832290
1135.000000	7.079950	-7.861360
1136.000000	7.034170	-7.881470
1137.000000	7.017780	-7.910860
1138.000000	7.001490	-7.942620
1139.000000	6.974940	-7.946860
1140.000000	6.953920	-7.971950
1141.000000	6.943010	-8.001370
1142.000000	6.943720	-8.021410
1143.000000	6.941620	-8.057230
1144.000000	6.938390	-8.096750
1145.000000	6.929210	-8.119290
1146.000000	6.908230	-8.108430
1147.000000	6.880930	-8.065430
1148.000000	6.863880	-7.997710
1149.000000	6.853220	-7.919740
1150.000000	6.850340	-7.858180
1151.000000	6.846240	-7.827120
1152.000000	6.843010	-7.823000
1153.000000	6.856190	-7.826430
1154.000000	6.884140	-7.840700
1155.000000	6.931520	-7.856500
1156.000000	6.953450	-7.854930
1157.000000	6.974110	-7.834510
1158.000000	7.007210	-7.793870
1159.000000	7.050330	-7.741650
1160.000000	7.099270	-7.690250
1161.000000	7.119280	-7.643830
1162.000000	7.130770	-7.595240
1163.000000	7.136110	-7.553800
1164.000000	7.147020	-7.519230
1165.000000	7.163640	-7.480750
1166.000000	7.180440	-7.447970
1167.000000	7.199850	-7.418070
1168.000000	7.210870	-7.380650
1169.000000	7.202920	-7.336930
1170.000000	7.186720	-7.283950
1171.000000	7.168980	-7.229230
1172.000000	7.188900	-7.166930
1173.000000	7.273080	-7.118990
1174.000000	7.381350	-7.085470
1175.000000	7.457600	-7.049760
1176.000000	7.512740	-7.008340
1177.000000	7.561420	-6.970310
1178.000000	7.613830	-6.948090
1179.000000	7.664620	-6.944600
1180.000000	7.696540	-6.951010
1181.000000	7.727630	-6.972490
1182.000000	7.761990	-7.008210
1183.000000	7.757640	-7.036220
1184.000000	7.735510	-7.049680
1185.000000	7.718360	-7.050580
1186.000000	7.693830	-7.043990
1187.000000	7.634790	-7.012420
1188.000000	7.563900	-6.986190
1189.000000	7.521720	-6.958960
1190.000000	7.488010	-6.933720
1191.000000	7.466740	-6.920220
1192.000000	7.397260	-6.920660
1193.000000	7.327490	-6.919810
1194.000000	7.288390	-6.896470
1195.000000	7.268140	-6.862640
1196.000000	7.264580	-6.843260
1197.000000	7.265730	-6.841880
1198.000000	7.257980	-6.850530
1199.000000	7.250090	-6.871440
1200.000000	7.252310	-6.898630
1201.000000	7.257960	-6.934810
1202.000000	7.255480	-6.994460
1203.000000	7.254640	-7.062860
1204.000000	7.276490	-7.123090
1205.000000	7.303260	-7.186700
1206.000000	7.316980	-7.262940
1207.000000	7.315030	-7.351940
1208.000000	7.316760	-7.431260
1209.000000	7.333820	-7.475750
1210.000000	7.374880	-7.523720
1211.000000	7.391380	-7.585510
1212.000000	7.378500	-7.658640
1213.000000	7.361510	-7.738680
1214.000000	7.367880	-7.809030
1215.000000	7.398600	-7.849280
1216.000000	7.417670	-7.862110
1217.000000	7.443060	-7.899240
1218.000000	7.508240	-7.915520
1219.000000	7.603860	-7.896960
1220.000000	7.706400	-7.869720
1221.000000	7.783910	-7.837510
1222.000000	7.840260	-7.823030
1223.000000	7.875820	-7.814030
